text,polarity,emotion
ven pol net ms sup cabron lleg 6 mañan superpon clas bat ven ped jos ley perdon ven ped ped lun ponder indirect bat ped person hac ley traig botell mochil lun 6 mañan actar cag mochil acto moñ acto ahorit desarroll personaj pas cos lleg punt com llev tom moment superior,1,others
ten razon carrer are 4,1,others
ver carrer llam ministr archiv gestion documental impart escuel nacional estudi superior unid moral ami huracan,1,others
mir carrer ofert ron 28 lug inscrib 3 estudi proces 3 present exam fij punt minim 55 aciert logr 55 aciert,1,others
43 32 52,1,others
conoc carrer admit proces seleccion,1,others
mir exam admision mir dificil evalu materi materi favor exam admision dificil evalu histori universal histori mexic literatur geograf filosof human art fisic matemat español biolog quimic materi inclu hond mir empez siqu pregunt probabil estadist razon matemat calcul diferencial integral insult matemat manch mejor ingeni pais aplic compadr prefier prefer aplic medic cirujan ministr psicologi contaduri aplic derech siqu carrer mir mascot pais sal pelicul taquiller hollin anim pum sal pelicul sal pelicul ogrir color verd compadr marc deport utiliz mund fund reconoc pelicul ver favor quier mir mir llam lapiz exam admision prest compr tapiz loc seri estar pel mist paz mir dud dig exam mision expon alumn puntit mes complet distribu problem piensal piensal mir pap gan 21 14 amist futbol mes preocup hom revanch gent estar ver moment decid dec univers pais poder sim univers nacional autonom mexic goz diqu burr blanc sal pelicul in segur gan met met burr blanc,1,others
deton falt sintaxi falt redaccion document envi jefatur alumn,0,others
remit prueb,1,others
document lleg alumn cirujan dentist fe cist sal entend atent ley universitari,1,others
ocup explic jef carrer ven,1,others
posterior jef carrer explic aplic person ten inscrit materi period pod present extra,1,others
opinion gir edit document ten,1,others
explic ayud visibiliz ion cos eficient clinic insum cos optim,1,others
afect par tip carrer practic perd clinic visibil falt cos aprendizaj optim,0,others
principal dar el visibil tip tem cab recalc opinion hech incit odi,0,others
siguem bail,1,others
centav eleg carrer universitari decir y eleg carrer universitari trist histori,0,sadness
basic vid quer estudi veterinari memori gust animal pequeñ pas ver documental narr radi aplic disc caricatur crec año mund dec quer veterinari entre pres record person famili veterinari carrer sent mor hambr carrer suci hac cos estudi medicin punt vid comienz cre quer estudi medicin realment quer estudi medicin hacer el cas encamin error,1,others
sab estudi opcion eleg carrer depend promedi met pas medicin suced hor cerr tramit dej perfil acab tiemp,1,others
estar list,1,others
obsesion quer cortar el,0,joy
vist realid exam admision unar bachillerat nivel licenciatur 2025 desment,1,others
person aspir seleccion inscrib ocup lug,1,others
record obten numer aciert necesari asign lug carrer plantel registr bachillerat lug plantel registr concurs design cup ofert lleg prim prim dig ocup lug quer escrib,1,others
gent 2 3 extrir larg,1,others
ver anda extra,1,others
ten recurs regal decirn univers,1,others
pil,1,joy
ejempl apunt calcul 2 normal calcul 2 pusist pil semestr pas,1,others
cuart vas cruz cuart semestr,1,others
espaci motel pod inscrib met recurs,1,others
llev ingles,1,others
pas recurs cost muchisim,0,sadness
pas calcul 3 calcul 4 2 pud,1,others
toc recurs,1,others
pas extra pag opcion premi extra recurs pag,1,others
literal abrir pur gent recurs,0,others
pur extra,1,others
ah pur gent extra,0,others
recurs pod entrar grup extra larg,1,others
tien extra lug pod entrar grup normal recurs,1,others
aja normal,1,others
ah recurs,1,others
gent mir 2 extrir larg,1,others
vent 2 extrir larg supon,1,others
compañer deb vers sal año deb agreg ahorit siqu escribir el sext llev,1,others
segu extra calcul 2 terc extra,1,others
terc extra,1,others
obvi frustrant diz pas calcul,0,others
oh mar explic,1,others
calcul 2 calcul 3 ejempl pas dej,0,others
siqu dificil,1,others
calcul llev dificil,0,others
narcotraf,1,others
jesus valdens articul inform relat cart oper,1,others
2017 period jorn emir,1,others
oles,1,others
longu document situacion persegu amenaz muert,0,others
textual met gent,1,others
cas period grup imag huert padr estar agradec investig marc menude facult ingeni,1,others
direccion general ministr escol univers nacional autonom mexic 129 000 estudi comenz proces admision rechaz,1,others
143 427 aspir recib 14 151 10 solicitud,1,others
realiz facult ciud universitari unar,1,others
archiv 8 dec,1,others
instal mamacon decor com car aja,1,others
fi el 6 dec,1,others
edifici feo chachab ra ques 2 punt oler marihuan,0,others
derech 3 dec,1,others
edifici feo cre caen mell jauj,0,others
econom 5 dec,1,others
medicin diner diner diner,1,others
quimic 8 dec,1,others
edifici chic tabl period yug aprend magi pocion,1,others
medicin 7 dec,1,others
instal bonit termin gent dorm abraz,2,joy
isla bell llen vid perrit deport marihuan,2,others
dori ja ataj,1,others
ingeni 4 dec,1,others
especial entrir aja,1,others
red 8 dec,1,others
chiquit fres je ente estet,1,others
cienci 9 dec,1,others
tar com sell her verd saqu bail edifici falt color caer ja aja,1,others
8 dec,1,others
ta bonit enterr gent tranquil ja aja,1,others
sab va exam nivel preparatori med politecn ocasion complic,0,others
ambos escuel acab sac comunic vas volv intent exam institu exam exclus complic,0,others
hac obvi facil numer ten ide ven estructur exam,1,others
numer tem probabil veng da ide pregunt,1,others
numer va enfoc quer repet error,0,others
sigu grey val madr,0,others
cre error equivoqu hacer el vuelt error triunf estar cambi mental pong chillon ret teng vid,0,others
rep rob cre personal,0,others
met mit,1,others
dec realment subestim facult reprob semestr facil,0,others
line ten conect natural,1,others
conect andar cos moment trabaj construccion,1,others
dec trabaj cos construccion ido obra hac arquitectur 17 18 año,1,others
cham,1,others
dec cham,1,others
tom clas,1,others
practic,1,others
subestim entrar clas conect conect andar cos,1,others
entreg cos,1,others
sab tall reprob pod pas exam extra semestral,1,others
historiet recurs direct,1,others
recurs direct,1,others
sab hab pon pil,1,others
6 qued,1,others
6 val profesor entreg va reprob dec peru vend import,0,others
ten poquit soberbi,0,others
comun deb materi pensamient pas reglament,1,others
lleg extraordinari,1,others
deb complet fals va met pas reglament hay materi hay extraordinari,0,others
record punt principal dar carrer promedi principal numer año termin bachillerat,1,others
obvi termin bachillerat años promedi ped carrer vas qued,1,others
termin año posibil dar carrer menor,1,others
recom principi frass pas materi recuper materi deb,1,others
tien dud dejal comentari contest,1,others
chinch,1,others
efect,1,others
maxim cas estudi chinch,1,others
dec rector,1,others
profesor clasist interioriz,0,others
chinch realid,1,others
tendenci nivel nacional,1,others
inici facult quimic,1,others
posterior esparc facult inclu,1,others
ido cuentam opin,1,others
plane estudi medicin gust,1,others
in lim gust trat famili,1,others
dec ay quer medic,1,others
facult medicin elit,1,others
apart qued cerc cas conveni,1,others
gust carrer,1,others
sent cos complic,0,sadness
carrer pes necesit dedicart tiemp,0,others
mir esper quis gan recib,1,others
esper gan hac gan gan gan gan gan gan eh depend servici,1,others
fij 20 mil 30 mil depend experient adquir sueld aument,1,others
10 mil pes,1,others
10 millon,1,others
15 mil,1,others
doctor prepar experient,1,others
10 mil 15 mil,1,others
herman camar facult,0,others
entrir faci pens infiern padr bonit sobr sufrimient bonit,1,others
sufrimient bonit sal prepar experient,2,joy
muchisim graci herman,2,joy
institu public estudi cost,1,others
cont detall,1,others
alumn import carrer estudi cubr cuot prueb admision guir estudi ingres licenciatur cuot anual simbol,1,others
cab señal cantid mer represent estudi contribu voluntari cantid des,1,others
apart cuot estudiant enfrent gast relacion material estudi libr herramient especif carrer proyect academ transport desplazar el univers regres defect viviend gast relacion aloj estudiant resid ciud lej univers,1,others
program academ requer activ practic implic gast adicional particip event cultural deport,1,others
dispon divers program bec diseñ ayud estudi cobertur neces econom trayectori academ,1,others
podras encontr lug acced material estudi bibliotec tall comput facilit investig aprendizaj practic,1,others
implement recurs digital permit acces agil inform program permit desarroll estudi,2,others
chac not complet siti,1,others
hombr movimient,1,others
sorprend pasart is,0,others
is quer hac ir escuel par,0,others
ver gent echar poquit gan,1,others
echar gan escuel gust fiest gust,2,joy
mar equilibri,1,others
sorprend,1,joy
antropolog sorprendi ir sab leid aca teor social armad ch,1,others
cuent autor,1,others
llev prueb,1,others
entend context,1,others
cos odi facult pas frecuent perr semafor,0,anger
pregunt baj definit afect quer regres carrer,0,others
tien decid dart baj definit carrer va regres plantel carrer,0,others
ejempl di baj definit carrer biolog fragos regres carrer plantel regres carrer plantel ce estac,0,others
exam admision,1,others
baj definit afect carrer decidist dejar el plantel estab,0,others
quer tom carrer exam admision vas problem,0,others
amig ten dud comentari dejal contestar el,1,others
record apoy muchisim segu cre conten,2,others
cost carrer ten barat gast,0,others
mat mat matemat fras matemat maquin convert caf teorem carrer necesit libret calcul ocup pap regal calcul cientif usar necesit lapiz cuadern,1,others
arrebat lopez obrador critic lug apoy enfrent anemi mand estudi medicin cas,0,others
cas alma mat,0,others
dec pens,1,others
gust reclamar el,1,joy
enfrent anemi,0,others
convoc estudi medic,1,others
enfrentar el ayud,1,others
respet alma met,1,others
coment cos,1,others
fijens ejempl medic intern prepar unid,1,others
medic cas,1,others
convoc present trabaj ayud anemi,1,others
muchis voluntari aplic respuest unid,1,others
medic medic resident especial,1,others
muchis pais descans,1,others
present anemi,0,others
dat unid,1,others
pais document voz import president republ for import mañaner,1,others
puntualiz ion,1,others
ido experient franc,2,joy
gast mes,0,others
lleg gast mes 5 000 supermerc suel 1 200 mes rent 3 700 5 000 surt,1,others
hol amig calcul,1,others
ah porr pum,2,others
peru peru pum,1,joy
hac exam qued,1,others
2019 intent exam univers estudi cre qued,1,others
saqu 90,1,others
motiv rend realment quer quedar y,1,others
2020 año anemi saqu 100 qued,0,others
dat curios exam hac seman empez viv,1,others
2022 pag curs utilic lleg cans trabaj,0,others
año sac 60,1,others
arte tant exam 2023 decid estudi med carrer,1,others
letr ingles,1,others
69 qued,1,others
mied sent tiemp entrar 23 año seman import,0,fear
sient content comod enfoc,2,joy
segu viv trabaj noch mañan,1,others
lie quer vide aventur univers enseñarl rutin,1,others
diganm instaur,1,others
volv par,1,others
pas desconoc movimient consej llev tiemp par regresab respuest suced,0,others
literal mand comunic dec ten entrar fuerz clas mañan,1,others
just simpl person cerc gent tiran met trabaj regres,1,others
dej solucion aport plieg petitori solucion 100,1,others
cas cirujan dentist solicit destitu renunci jef carrer,0,others
simplement ver facult necesari jef carrer,1,others
asambl quer lleg simplement rig,1,others
abarc cirujan dentist facult carrer movimient,1,others
molest comun siqu avis ir levant par quer deb consult alumn,0,others
justific dec consej tom tip decision neces alumn feo,0,others
