text,polarity,emotion
ojal sab quer ojal sab quer ojal sab quer ojal sab quer movimient movimient hab sab estar segu muerd lengu mal enoj pas pens quer dist tiemp quer cos pas razon segur des des quer,NEG,others
menin mistel boc gro pur natur sol entend entiend entiend entend,NEU,others
quer re bobin vist tiemp sent aparez nen acerc cerc odi form amo dulc encuentr form cos equivoc des,NEU,others
10 cancion reproduc mund produc mund,NEU,others
padr consej ver hab viv cos ver quier preven ah ah hinch fund ven experiment qued gan permis necesit apoy emocional regres,NEU,others
sient pod pens vid pon frent fuert res pens determin audaci valent tenac persever proxim ret dig di,POS,joy
import pas import dec clas pec acto hayas  comet olvid conoc hab ojo trist seras unic amor hij envi corazon sosten caig,NEU,others
quer platic vid facil madr agradec vid consej padr olvid andar mal pas mentir el accion sobreviv pec perdon graci dio cambi avergüenz gust trabaj alla morill paquet rat andar nogal vin pa l ranch central camion vend atad compit corr carrer envi ar chingu dur,NEU,others
mejor campeon top carg lengu legend estar mencion campeon arras top lan parch 14 13 principal hierr bronc plat oro cubiert chic numer 1 argot arañ son graci aguant actual dañ masiv campeon enemig carg part enfrent campeon fuert actual arma romp casc cuchill oscur guant ester impar numer 2 piedr destructor pod oler roc consign light campeon habl super sutil tanqu are ayud equip inici ejid fueg sol cot espin rock clinic irte bomb mald lech llam sombr obvi rey top fuer favorit man monstru andant red jef posicion alta alto record campeon poder excelent inici tea lights campeon perfect baj equip pod hacer tu fuel dañ equip pod hacer tu tanqu peleador mod elimin pectoral lleg retador,NEU,others
sensibil general 200 fluidez pantall mir punt roj 193 mir pas cabez sub mir mir 2 pon 134 dar estabil mir vall mir 4 pon 160 pes pas mir franc tirador 161 cam 360 pon 188 dar sensibil pantall pas ayer perfeccion sensibil ajustar el peg roj telefon boton dispar perfect dej comentari recom usen quer peg roj,NEU,others
bum bum bum llor bum bum bum negat impidier bum bum bum cortar el bum bum bum bum bum bum hermos amor cabell bum bum bum,NEU,others
par cam fri ener extern aguant quer atencion cel pal red gust hag asust fech bar hac hag amer ven quitart brag escrib mal herman pichi escrib busqu amig avis red plan corazon oro escrib mal herman pichi escrib busqu amig avis red plan corazon oro perdon gust mañan perdon veran corazon pein corazon pein corazon,NEU,others
culp col hombr col pac pro 119 sol creativ kelvin lebron ex port protein toc tim suplement cas suplement,NEU,others
habl viv sab man des pur dig tip cir compr perfum perr bu dim rut cub wabamabamabamabamabam,NEU,others
mejor pelicul amor tien list viej clasic modern pod nov llor rat comenz list mejor pelicul amor tiemp hab ver 1 corr ver el perfil estar esper vot amor vid pelicul 2012 dispon vide metr ciel pelicul 2010 conoc mari cas descans pelicul 2007 dispon ne felix comod memori gest pelicul 2005 dispon ne felix clasic titani pelicul 1998 dispon plus 500 500 junt pelicul 2009 dispon plus numer 7 crepuscul pelicul pelicul 2008 dispon ne felix numer 8 perd hombr 10 pelicul 2003 dispon numer 9 pelicul 2012 dispon plus buenisim pinch pelicul numer 10 amor record pelicul 2002 dispon vide numer 11 locur amor veg numer 12 corazon her pelicul 2022 dispon ne felix numer 13 jueg destin pelicul 2013 dispon ne felix numer 14 obvi pod falt list espos mentir pelicul 2001 dispon ne felix numer 15 violet pinzon pelicul 2020 dispon ne felix numer 16 amant lady chant ley numer 17 chic enamor pelicul 2018 dispon ne felix numer 18 sueñ amor pelicul 2002 dispon ne felix numer 19 cart jurist pelicul 2010 dispon ne felix numer 20 estes numer 21 persuasion pelicul 2007 dispon amar prim,POS,joy
año estren rar conoc in fi el pelicul epic histori tram simpl hombr busc venganz secuestr niñ tribu tiemp oficial intent detener el pelicul extrem ridicul extrem epic salt explosion traicion numer musical pelicul resurreccion septim arte encontr plataform ne felix,NEU,others
acas estar toc estar chic travies verei,NEU,others
8 palabr braz miser estet ay cham ador,NEG,others
mir alla ven ex tom mam tom seri,NEU,others
colombian escrib mexican sab san antoni llev to dominican vet 18 agost mil,NEU,others
enamor gotic centr andar busc novi andar busc novi andar tien novi ah hol tien monton estil puf imagin pas normal estas cerc call chic vas querert sac onda cost qued veng sal pegadiz ten instaur qued vo ten mor dor pl mit abaj gust contest plum gust cos gust echar plum lleg des cos bigot estas vacacion ahorit sal univers mir estudi art diseñ mod ah val val pantalon mod eh sincer mod facil atend chic añil tac hit,NEU,joy
dulc supon trabaj cantant oh ves lind envuelt ded gir,POS,others
intent play empec play coler quier niñ normal,NEG,others
comprob mid 169 mid 180 lej multipl,NEU,others
vet motor sac dun arrepient achac met tromp tumb pis met pat quer pedaz dam cuev,NEU,others
chap coron oro chap dud chap dud mal edicion equivoc ay equivoc jugador galact conoc pon equivoc jugador galact chap rarez siqu ven apell pasion nombr escrib marc zapat rop interior hij dol cuerp pon mal estir mal estir estir estir estir calent segu 4 5 6 7 8 1 2 3 4 5 6 7 8 escuch tron espald microfon calent dinam ojal lesionar el absolut dol muñec,NEG,others
cas extrañ veo chic amant certific red fi el certific cap cap cap cap cap cap pod cap cap cap cap cap,NEU,others
quer estar llam busc objet efect carn,NEU,others
mat tranqu ah perrit beb noved reiter hij mald rustic entend,NEU,others
pop pop pop,NEU,others
moment quier postal adentr mam encant rez sant bail disc alcanz,NEU,joy
gan lug mam roo decidm romp deb caen sobr alga flor boom boom mam mam gan lug mam pu pu pu cur cu pu pu cur cu pu pu cur,NEU,others
par huer perrer discotec fenomenal guat guat moren coron,POS,others
vet navet navet navet navet navet var,NEU,others
zon estil brasileñ bonit ces bot tip canel simbolist quilat pon seri planet enter tirot colg mis,NEU,others
traicion ven enemig hombr trist traicion amig probabl viv ojo marc roc luz mejor epoc histori dorm leg roc protagon hazañ separ camin decid marchar el seduc titul diner defend color muert quedar el amarg sabor traicion destin pon cop 2016 part termin decidir el penal is ayer acab llevar el titul jugador bavar pasill oponent derrot sign respet leg tend man año atras amig moment abraz fraternal sonris lug mir roc flech despreci atraves corazon polac ojo pod ver el decepcion profund libr amist hab arranc pagin mejor moment siqu tiemp mitig dolor ojo volv demostrarn guard secret,NEG,sadness
encontr ver caricatur sal mismisim carbon caden caricatur caracol altar moment empez pag prend luz sal corr imbecil parec puert cerr abrir puert dar mismisim carbon caden trat escap parec escapatori carbon sal pen,NEU,others
habl problem bi bich quer sep bis eclips gener tem real eclips gener graci carr acces encontrart condicion practic impos gord seri bich inici eclips gener tem compr mayor alcanz manten echar el gas andar hac conversion gas monton inici pod esper aut clas modif hechiz caser seri sorprend diz ley facil form habert correct complic sal,NEU,others
habl problem che rol cerr famos quer sep che rol mali bu 2010 mali bu conoc dolor huev problem calid confiabil ven motor 3 6 litr peor product sac che rol tiemp motor fall caden distribu caer cabez apart fall bomb agu motor toler poquit maltrat refier maltrat hag correct cambi aceit pas poquit empez llen melcoch cos tap tensor caden caden funcion correct motor destru complet,NEG,anger
san centr 2000 2006 especif 2 5 litr seri carr 2 5 litr san quier alejart motor fam cos consum exces aceit vas rellen rellen aceit acas olvid corr aceit pod met problem cre ir aceit aceit ir combustion motor consum acab escup cataliz cos cataliz tap cas cataliz pulveriz destru particul met motor ir complet histori terror motor ir destru,NEG,others
actualiz suet sal actualiz implement cos esperar el aren sac actualiz error grav molest actualiz aren ocurr cambi habl quit tiend mor personal sent desaciert tiend mor ayud botiquin arma rap ten reviv entend total escuadr pas reviv part sient pod solucion met limit reviv amig actualiz hab libr ejempl pantall mor error molest simplement visual molest intent entrar jueg desafi anunci dec servidor line molest simplement pas person person actualiz inici part elimin enemig ir salud caj pas agarr cos ir son pas arma escuch son carr map mar pajar escuch pas enemig son recarg cambi arma escuch cos molest clar afect combat import escuch cambi arma recarg pas enemig detect ven,NEG,others
dal dal dal fijat ver imag grafic ver dar vuelt 360 dal dal tapet ver limb baj perit parat sub dificil dar ancho salt ancho altiv cre escucham pont salt tiemp izquierd ancho mal entend pens increibl salt salt tiemp ancho izquierd pod ancla anclar lleg sent fijat salt eh vea lleg apetit ingrat saber y,NEU,anger
falt niñ pobr ayud peg vide oir oir oir dec,NEU,others
algui jug mierd jueg juzg put vid,NEG,anger
visit cin calific ciud comentari real gent critic tia chismos busc cin interes visit pregunt calific ciud mexic sorpres ten estrell cin pequeñ pertenec compañ famos 3 6 cualif feo cin sencill caj sal zon jueg visual color pint blanc vea simpl negat asient esper pelicul bañ tien plaz tenebr sal monstru alla adentr ped dej mochil caj pod met golosin secret dar 3 5 instal compens estet preci romb 109 palomit refresc dulc bolet cost 69 miercol ex cin barat ciud miercol ped ex 2 seman estren continu val acced compr bolet normal ped comb insum hor pag acept tarjet sal esper mejor coincid comentari pelicul entrar promocion miercol result molest vas intencion pelicul particul favor deb pagin pod consult pelicul estar ex ven insum ten romb izar just antoj olvid comprob acept tarjet anunci acept imag comod asient acustic sal mal eco son distorsion arruin experient ojal pod mejor impresion llev espos detall gan regres experient sal pequeñ pantall menor tamañ promedi imag nit asient ver polv s viej desgast concuerd comod razon audi escuch bajit normal eco falt potenci somer pelicul pod prob comb 109 inclu palomit tamañ refresc botell casit dulc palomit parec sal fin ultim dar cuadr 5 aliment 59 minut inici funcion pedirn pacienci 5 minut 15 minut avis problem pelicul esper mand correct mantendr inform miercol 25 octubr 7 59 person actualiz sab pelicul funcion ir normal rat acostumbr audi disfrut experient cre pas simil comentari probabil ten problem just ir gravar el invad alienigen pens pelicul desaparec imag pon rar simplement apag proyector acompañant qued car demoni report situacion personal amabl ped 5 minut pacienci aliment gratis compens gust record tip situacion culp emple parec tecnic cin mov pas segu ten comentari supon mal suert pas just visit 5 minut reanud pelicul problem ped disculp mil conclusion parec cin mal cost hab top personal groser preci alto consider cin doy 3 5,NEU,others
moment inici lengu legend tempor jueg impos campeon pag dol actualiz permit obten año 28 000 esenci azul moned jueg compr personaj tiend obten 24 canul campeon cas permit jugador 30 campeon 150 plantel desbloqu campeon recient necesit 6 300 esenci azul tiemp estim 900 hor usar progresion gratuit jueg resum jugador desbloqu campeon llev 6 año cont personaj lanz anual mision diari obten jug caj brind grati jugador sum sistem gachab jueg obten enoj comun inund internet pos sistem modeliz lengu legend,NEU,others
